repo_full_name,repo_metadata_error,repo_html_url,repo_stargazers_count,repo_forks_count,repo_created_at,repo_pushed_at,repo_language,repo_license_spdx_id,target_metadata_filename,fetch_status,fetch_error,parse_status,parse_error,completeness_score,completeness_missing_keys,schema_valid,schema_errors,core_score,core_missing,extended_score,extended_missing,present_fields_count,all_fields_count,present_fields
leonawicz/rtrek,,https://github.com/leonawicz/rtrek,54,4,2018-05-15T23:54:00+00:00,2024-09-19T14:30:54+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.17307692307692307,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,17,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize
ropensci/tradestatistics,,https://github.com/ropensci/tradestatistics,77,14,2019-01-05T15:15:56+00:00,2024-08-23T12:21:22+00:00,R,Apache-2.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize
cristal-smac/ipd,,https://github.com/cristal-smac/ipd,29,7,2018-03-16T10:28:23+00:00,2025-02-14T14:02:31+00:00,Jupyter Notebook,LGPL-3.0,codemeta.json,found,,True,,1.0,,True,,1.0,,0.19230769230769232,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;readme;hasSourceCode;isSourceCodeOf,21,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;name;version;description;applicationCategory;releaseNotes;developmentStatus;isPartOf;referencePublication;keywords;programmingLanguage;operatingSystem;softwareRequirements;author;contributor
codemeta/codemeta-generator,,https://github.com/codemeta/codemeta-generator,11,10,2020-02-28T20:01:03+00:00,2025-03-28T19:32:22+00:00,JavaScript,AGPL-3.0,codemeta.json,found,,True,,0.7777777777777778,description;version,True,,0.7777777777777778,description;version,0.057692307692307696,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,10,61,@context;@type;license;codeRepository;dateCreated;issueTracker;continuousIntegration;name;keywords;author
ropensci/bikedata,,https://github.com/ropensci/bikedata,81,17,2016-12-12T16:14:07+00:00,2024-02-06T11:25:59+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.34615384615384615,targetProduct;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,27,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;maintainer;softwareSuggestions;softwareRequirements;applicationCategory;isPartOf;keywords;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;review
SWE-Gym-Raw/mne-tools__mne-python,,https://github.com/SWE-Gym-Raw/mne-tools__mne-python,0,0,2025-01-12T17:07:04+00:00,2025-01-12T17:33:57+00:00,Python,BSD-3-Clause,codemeta.json,found,,True,,1.0,,True,,1.0,,0.17307692307692307,runtimePlatform;targetProduct;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;readme;hasSourceCode;isSourceCodeOf,20,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;downloadUrl;issueTracker;name;version;description;applicationCategory;developmentStatus;referencePublication;keywords;programmingLanguage;operatingSystem;softwareRequirements;author
ThWacker/DiPPER2,,https://github.com/ThWacker/DiPPER2,2,0,2024-07-05T17:46:47+00:00,2025-03-24T15:54:26+00:00,Python,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,@type,False,Validation Error: '@type' is a required property (Path: ),0.8888888888888888,@type,0.17307692307692307,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;type;applicationCategory;author;codeRepository;dateModified;description;identifier;keywords;license;name;operatingSystem;programmingLanguage;softwareRequirements;version;codemeta:contIntegration;continuousIntegration;developmentStatus;issueTracker
Adafede/wd-np-up-to-date,,https://github.com/Adafede/wd-np-up-to-date,1,0,2022-08-06T08:40:37+00:00,2025-03-29T05:39:49+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.19230769230769232,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,18,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;readme
Fijishi-Enterprises/LNDM-Map-Patterns,,https://github.com/Fijishi-Enterprises/LNDM-Map-Patterns,1,1,2024-07-15T14:09:57+00:00,2024-07-15T18:42:27+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation
dumux/dumux,,https://github.com/dumux/dumux,34,12,2019-12-30T00:35:00+00:00,2025-04-04T12:25:48+00:00,C++,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,author/creator,True,,0.8888888888888888,author/creator,0.23076923076923078,runtimePlatform;targetProduct;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;readme;hasSourceCode;isSourceCodeOf,23,61,@context;@type;license;codeRepository;contIntegration;dateCreated;datePublished;dateModified;downloadUrl;issueTracker;name;version;identifier;description;applicationCategory;releaseNotes;developmentStatus;referencePublication;keywords;programmingLanguage;operatingSystem;softwareRequirements;relatedLink
GlobalEcologyLab/poems,,https://github.com/GlobalEcologyLab/poems,10,2,2020-11-23T04:56:52+00:00,2025-02-24T17:58:42+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;keywords
SWIFTSIM/swiftgalaxy,,https://github.com/SWIFTSIM/swiftgalaxy,4,1,2022-05-03T15:51:04+00:00,2025-04-03T16:16:39+00:00,Python,GPL-3.0,codemeta.json,found,,False,Failed to decode JSON: Illegal trailing comma before end of object: line 12 column 41 (char 1140),,,,,,,,,,,
leonawicz/legocolors,,https://github.com/leonawicz/legocolors,7,0,2019-03-17T19:55:42+00:00,2024-09-19T14:23:16+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.3269230769230769,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,26,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;releaseNotes;readme;fileSize;contIntegration;developmentStatus;relatedLink;keywords
ropensci/spiro,,https://github.com/ropensci/spiro,14,0,2021-04-03T07:50:40+00:00,2025-02-20T08:57:09+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;review
leonawicz/imgpalr,,https://github.com/leonawicz/imgpalr,52,2,2019-07-07T18:42:39+00:00,2024-09-19T14:24:11+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.17307692307692307,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,17,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize
